CODDEP,COM,PMUN,PTOT,Id_codedep_codecommune,Geolocalisation
59,Féchain,1698,1712,59224,"50.268615561,3.212900112"
59,Feignies,6809,6878,59225,"50.2944744456,3.90909278075"
59,Felleries,1454,1470,59226,"50.1407847953,4.05118081621"
59,Fenain,5510,5560,59227,"50.3681590708,3.30010560597"
59,Férin,1458,1475,59228,"50.3309978415,3.08128816904"
59,Féron,564,573,59229,"50.0482056585,4.01906957461"
59,Ferrière-la-Grande,5273,5325,59230,"50.2456386476,3.99089727257"
59,Ferrière-la-Petite,1058,1071,59231,"50.2403988666,4.02739766598"
59,La Flamengrie,426,430,59232,"50.3066443243,3.72273889632"
59,Flaumont-Waudrechies,365,368,59233,"50.1311318318,3.96984931969"
59,Flers-en-Escrebieux,5781,5824,59234,"50.401307148,3.05136553917"
59,Flesquières,261,265,59236,"50.1238325838,3.11938780816"
59,Flêtre,986,1009,59237,"50.758011537,2.64096480956"
59,Flines-lès-Mortagne,1635,1660,59238,"50.5128551387,3.48452339444"
59,Flines-lez-Raches,5598,5691,59239,"50.4164214514,3.18241517385"
59,Floursies,127,130,59240,"50.1863221041,3.97166819813"
59,Floyon,520,535,59241,"50.0412036226,3.88418001471"
59,Fontaine-au-Bois,674,681,59242,"50.1363749485,3.64250579372"
59,Fontaine-au-Pire,1220,1238,59243,"50.127252452,3.36673958113"
59,Fontaine-Notre-Dame,1776,1807,59244,"50.1686299394,3.16830361827"
59,Forest-en-Cambrésis,570,574,59246,"50.1406649942,3.57049484282"
59,Forest-sur-Marque,1462,1480,59247,"50.6330739631,3.18918578659"
59,Fourmies,11563,11754,59249,"50.006893732,4.05775002509"
59,Fournes-en-Weppes,2231,2336,59250,"50.5917277363,2.89362071865"
59,Frasnoy,376,380,59251,"50.2750060846,3.66453718802"
59,Frelinghien,2447,2467,59252,"50.703109663,2.95178380263"
59,Fresnes-sur-Escaut,7499,7540,59253,"50.432489562,3.57931049864"
59,Fressain,880,892,59254,"50.2829594632,3.19200167251"
59,Fressies,571,579,59255,"50.2494910786,3.18888373782"
59,Fretin,3290,3323,59256,"50.5653657611,3.1322045776"
59,Fromelles,1041,1056,59257,"50.6109686203,2.85464946616"
59,Genech,2827,3469,59258,"50.5285200565,3.22237664062"
59,Ghissignies,511,531,59259,"50.2277589853,3.61633962969"
59,Ghyvelde,4131,4191,59260,"51.0486014481,2.51379722419"
59,Glageon,1758,1787,59261,"50.0506114879,4.06404937092"
59,Godewaersvelde,2086,2124,59262,"50.7950511501,2.6455520339"
59,GÅ“ulzin,1049,1075,59263,"50.3185089576,3.09937496212"
59,Gognies-Chaussée,730,741,59264,"50.3269897728,3.94228730102"
59,Gommegnies,2308,2344,59265,"50.2650047987,3.70836085584"
59,Gondecourt,4031,4073,59266,"50.5478874512,2.98009724993"
59,Gonnelieu,302,306,59267,"50.059740161,3.15907798363"
59,La Gorgue,5639,5688,59268,"50.6309281138,2.73945543193"
59,Gouzeaucourt,1475,1500,59269,"50.0555182827,3.11588275361"
59,Grand-Fayt,482,489,59270,"50.1123607999,3.79567600764"
59,Grande-Synthe,22522,22731,59271,"51.0167874642,2.29071143357"
59,Grand-Fort-Philippe,5130,5177,59272,"50.9994095872,2.10036684474"
59,Gravelines,11014,11202,59273,"50.9975626638,2.14413046485"
59,La Groise,482,486,59274,"50.0763719216,3.6815589114"
59,Gruson,1267,1303,59275,"50.5924125411,3.21559274036"
59,Guesnain,4689,4723,59276,"50.3483461671,3.14816711364"
59,Gussignies,332,336,59277,"50.3405832772,3.74998509899"
59,Hallennes-lez-Haubourdin,4676,4713,59278,"50.6120409794,2.95454404454"
59,Halluin,20743,20857,59279,"50.7747480298,3.12692474358"
59,Hamel,788,798,59280,"50.2819824197,3.06850591061"
59,Hantay,1281,1293,59281,"50.5374677667,2.86845922313"
59,Hardifort,407,418,59282,"50.8187124794,2.48138038993"
59,Hargnies,613,623,59283,"50.2577740991,3.84173807004"
59,Hasnon,3918,3949,59284,"50.4127809249,3.38752842826"
59,Haspres,2680,2700,59285,"50.2650877152,3.41176296658"
59,Haubourdin,14725,14840,59286,"50.6044150332,2.98727183184"
59,Haucourt-en-Cambrésis,193,197,59287,"50.1068286942,3.34360726309"
59,Haulchin,2340,2366,59288,"50.3133069663,3.42273486523"
59,Haussy,1521,1554,59289,"50.2223988964,3.4797106662"
59,Haut-Lieu,394,395,59290,"50.1031693794,3.90753338648"
59,Hautmont,14517,14614,59291,"50.2478507103,3.91948913803"
59,Haveluy,3304,3310,59292,"50.3537384586,3.40310314362"
59,Haverskerque,1413,1431,59293,"50.6403332971,2.54677365157"
59,Haynecourt,314,321,59294,"50.2094536408,3.15541640096"
59,Hazebrouck,21408,21865,59295,"50.7262967113,2.53864301455"
59,Hecq,354,364,59296,"50.1795272818,3.65140738395"
59,Hélesmes,1979,1988,59297,"50.3677526981,3.35840586833"
59,Hem,18636,18810,59299,"50.6548049456,3.19305632608"
59,Hem-Lenglet,548,557,59300,"50.2528760846,3.22719072906"
59,Hergnies,4433,4460,59301,"50.4809811628,3.53133874107"
59,Hérin,4127,4156,59302,"50.3588545059,3.44801878538"
59,Herlies,2393,2420,59303,"50.5816535581,2.8531853808"
59,Herrin,418,426,59304,"50.5495900938,2.96246977042"
59,Herzeele,1649,1683,59305,"50.8810801461,2.53001631051"
59,Hestrud,292,295,59306,"50.2030928421,4.13978408262"
59,Holque,903,908,59307,"50.856500023,2.2050645429"
59,Hondeghem,934,958,59308,"50.7552272301,2.5153551845"
59,Hondschoote,4060,4142,59309,"50.971669311,2.58828514944"
59,Hon-Hergies,867,877,59310,"50.3348329757,3.82037377932"
59,Honnechy,561,568,59311,"50.0677939071,3.48120463527"
59,Honnecourt-sur-Escaut,760,777,59312,"50.0343460681,3.20211189134"
59,Hordain,1423,1432,59313,"50.2597936195,3.32675271349"
59,Hornaing,3562,3583,59314,"50.3696239428,3.33594044996"
59,Houdain-lez-Bavay,886,898,59315,"50.3294305775,3.78664727295"
59,Houplin-Ancoisne,3337,3384,59316,"50.5699205029,2.99498019167"
59,Houplines,7782,7876,59317,"50.6841292085,2.92646496256"
59,Houtkerque,984,992,59318,"50.8825678923,2.58249154938"
59,Hoymille,3194,3396,59319,"50.9727799567,2.45547219579"
59,Illies,1635,1647,59320,"50.5626769272,2.82845132596"
59,Inchy,676,681,59321,"50.1219699248,3.47168074868"
59,Iwuy,3371,3402,59322,"50.233598422,3.33623347454"
59,Jenlain,1145,1171,59323,"50.3097021009,3.63092596962"
59,Jeumont,10344,10455,59324,"50.2913767196,4.10405698183"
59,Jolimetz,854,870,59325,"50.2290109948,3.67767939299"
59,Killem,1163,1184,59326,"50.9575597067,2.55978032528"
59,Lallaing,6364,6403,59327,"50.3864016974,3.16880269409"
59,Lambersart,27400,27835,59328,"50.6522053005,3.02491174276"
59,Lambres-lez-Douai,5007,5091,59329,"50.3542349649,3.05466709825"
59,Landas,2392,2434,59330,"50.4726958028,3.29518086014"
59,Landrecies,3482,3589,59331,"50.1205093509,3.68851283044"
59,Lannoy,1819,1826,59332,"50.666027423,3.21037021622"
59,Larouillies,249,258,59333,"50.0378159159,3.93206496317"
59,Lauwin-Planque,1621,1644,59334,"50.3929252275,3.02930995162"
59,Lecelles,2847,2902,59335,"50.474778936,3.39878461837"
59,Lécluse,1372,1385,59336,"50.2765109082,3.03054584973"
59,Lederzeele,683,704,59337,"50.8134333231,2.29316091241"
59,Ledringhem,651,678,59338,"50.862026516,2.44478876781"
59,Leers,9378,9458,59339,"50.6813150077,3.23964411032"
59,Leffrinckoucke,4207,4304,59340,"51.0479753617,2.45468596825"
59,Lesdain,435,442,59341,"50.0926261924,3.27595747456"
59,Lez-Fontaine,225,229,59342,"50.1733832806,4.06309065769"
59,Lesquin,9012,9097,59343,"50.5892285666,3.11191934713"
59,Leval,2516,2526,59344,"50.180651266,3.83355819928"
59,Lewarde,2430,2453,59345,"50.3367323265,3.16865198714"
59,Lezennes,3050,3071,59346,"50.6111691928,3.11824226491"
59,Liessies,537,553,59347,"50.1049349578,4.07726257108"
59,Lieu-Saint-Amand,1426,1441,59348,"50.2722406252,3.3493708028"
59,Ligny-en-Cambrésis,1916,1946,59349,"50.1025067499,3.37859262548"
59,Lille,234475,236400,59350,"50.6317183168,3.04783272312"
59,Limont-Fontaine,550,557,59351,"50.2155213802,3.92291118633"
59,Linselles,8275,8372,59352,"50.7361350171,3.0744786004"
59,Locquignol,326,333,59353,"50.2033505573,3.7334425782"
59,Loffre,714,727,59354,"50.3537253099,3.17227962058"
59,Lompret,2230,2278,59356,"50.6631680443,2.99516100327"
59,La Longueville,2082,2115,59357,"50.2961357977,3.87102048316"
59,Looberghe,1190,1213,59358,"50.912741374,2.2751678981"
59,Loon-Plage,6085,6161,59359,"51.0012144614,2.22304802432"
59,Loos,22866,23107,59360,"50.608350368,3.02066096506"
59,Lourches,3952,3970,59361,"50.3111500417,3.35745797918"
59,Louvignies-Quesnoy,931,950,59363,"50.2165903097,3.64008191069"
59,Louvil,869,881,59364,"50.5567255467,3.18952793321"
59,Louvroil,6371,6410,59365,"50.2577866904,3.95387643411"
59,Lynde,775,790,59366,"50.7186012441,2.43465079994"
59,Lys-lez-Lannoy,13643,13794,59367,"50.6721775091,3.2172382556"
59,La Madeleine,21856,22044,59368,"50.6548883138,3.06963722507"
59,Maing,4066,4106,59369,"50.3036687499,3.48802239874"
59,Mairieux,711,722,59370,"50.3136654011,3.97327891565"
59,Le Maisnil,639,654,59371,"50.6182693489,2.87754636769"
59,Malincourt,489,495,59372,"50.0351942091,3.32471130413"
59,Marbaix,473,477,59374,"50.1280580168,3.83650655237"
59,Marchiennes,4584,4647,59375,"50.414280284,3.26362216805"
59,Marcoing,1900,1925,59377,"50.1144749853,3.17343200113"
59,Marcq-en-BarÅ“ul,38486,39183,59378,"50.6753348557,3.10093583816"
59,Marcq-en-Ostrevent,748,751,59379,"50.2876828642,3.23484427567"
59,Maresches,812,832,59381,"50.2940290785,3.57606019881"
59,Maretz,1444,1459,59382,"50.0450861132,3.42038871212"
59,Marly,12083,12197,59383,"50.3452442077,3.55000999792"
59,Maroilles,1428,1451,59384,"50.1319269189,3.75814901282"
59,Marpent,2701,2722,59385,"50.2913562157,4.07637705799"
59,Marquette-lez-Lille,10798,10867,59386,"50.67409511,3.05886328577"
59,Marquette-en-Ostrevant,1897,1909,59387,"50.2921413356,3.2707273524"
59,Marquillies,1998,2022,59388,"50.5507925122,2.86815833452"
59,Masnières,2745,2774,59389,"50.104659247,3.20208772877"
59,Masny,4109,4154,59390,"50.341241582,3.19548470018"
59,Mastaing,881,886,59391,"50.3064012156,3.29792589761"
59,Maubeuge,29589,29872,59392,"50.283630719,3.96328053037"
59,Maulde,1033,1045,59393,"50.4952908946,3.42538565597"
59,Maurois,403,406,59394,"50.0727158621,3.4590777682"
59,Mazinghien,305,309,59395,"50.049448426,3.59700862525"
59,Mecquignies,720,727,59396,"50.2704309321,3.80248207777"
59,Merckeghem,606,618,59397,"50.8699396008,2.27783454706"
59,Mérignies,3199,3335,59398,"50.5069205161,3.12172446457"
59,Merris,1011,1039,59399,"50.7178435961,2.6572770613"
59,Merville,9641,9730,59400,"50.6449293889,2.63582653422"
59,Méteren,2307,2344,59401,"50.7479005121,2.67634884839"
59,Millam,837,859,59402,"50.8559210958,2.25120770329"
59,Millonfosse,718,730,59403,"50.4291924594,3.37701536636"
59,MÅ“uvres,481,484,59405,"50.1602158423,3.06781891746"
59,Monceau-Saint-Waast,455,461,59406,"50.1717846537,3.85726023625"
59,Monchaux-sur-Ecaillon,538,547,59407,"50.2838656974,3.4581039292"
59,Moncheaux,1632,1651,59408,"50.456566302,3.08800670538"
59,Monchecourt,2521,2541,59409,"50.3061963745,3.21073984637"
59,Mons-en-BarÅ“ul,21277,21415,59410,"50.6432478699,3.1087677878"
59,Mons-en-Pévèle,2115,2152,59411,"50.4819644352,3.10317921728"
59,Montay,276,280,59412,"50.1222064074,3.53460777852"
59,Montigny-en-Cambrésis,557,566,59413,"50.0910970595,3.41429656763"
59,Montigny-en-Ostrevent,4793,4833,59414,"50.3682405226,3.18011986506"
59,Montrécourt,224,225,59415,"50.2256590135,3.44600124957"
59,Morbecque,2524,2565,59416,"50.6768934286,2.53621614433"
59,Mortagne-du-Nord,1595,1602,59418,"50.5001515803,3.45327380801"
59,Mouchin,1408,1424,59419,"50.5168601993,3.28629185123"
59,Moustier-en-Fagne,58,60,59420,"50.0917864543,4.19598971428"
59,Mouvaux,13121,13298,59421,"50.7041016348,3.13593215066"
59,Naves,630,642,59422,"50.2033732531,3.31732755418"
59,Neuf-Berquin,1263,1282,59423,"50.6652328405,2.66524376956"
59,Neuf-Mesnil,1309,1314,59424,"50.2653663974,3.90941211198"
59,Neuville-en-Avesnois,302,310,59425,"50.1995093719,3.57904088445"
59,Neuville-en-Ferrain,10264,10332,59426,"50.7533162393,3.15977251104"
59,La Neuville,640,650,59427,"50.4968963031,3.05358974895"
59,Neuville-Saint-Rémy,3782,3822,59428,"50.1876980939,3.21918185069"
59,Neuville-sur-Escaut,2688,2704,59429,"50.2905014388,3.35160622721"
59,Neuvilly,1088,1100,59430,"50.1349971919,3.51024982301"
59,Nieppe,7512,7591,59431,"50.6992987531,2.83247310085"
59,Niergnies,514,521,59432,"50.1416253963,3.25613708021"
59,Nieurlet,917,930,59433,"50.7949144222,2.27990645597"
59,Nivelle,1351,1368,59434,"50.4681563003,3.46013569739"
59,Nomain,2549,2586,59435,"50.5012176112,3.23912545125"
59,Noordpeene,788,798,59436,"50.7945101601,2.36741593689"
59,Noyelles-lès-Seclin,858,870,59437,"50.5729280386,3.02238335303"
59,Noyelles-sur-Escaut,811,824,59438,"50.1373086019,3.17631469975"
59,Noyelles-sur-Sambre,271,276,59439,"50.1616211802,3.79528710452"
59,Noyelles-sur-Selle,697,703,59440,"50.2786620955,3.38194992576"
59,Obies,660,666,59441,"50.2692950414,3.7760866867"
59,Obrechies,269,275,59442,"50.2225324882,4.03683646675"
59,Ochtezeele,385,390,59443,"50.8191546724,2.40052257312"
59,Odomez,924,935,59444,"50.4481733778,3.53940322234"
59,Ohain,1189,1206,59445,"50.0369176402,4.12652703676"
59,Oisy,649,657,59446,"50.3522308671,3.43281738814"
59,Onnaing,8789,8853,59447,"50.3867147723,3.59668401083"
59,Oost-Cappel,471,476,59448,"50.9297498837,2.58933450299"
59,Orchies,8633,8778,59449,"50.4684491037,3.23890685351"
59,Ors,640,649,59450,"50.1050821078,3.6311053836"
59,Orsinval,553,556,59451,"50.2718570583,3.63293709102"
59,Ostricourt,5454,5480,59452,"50.4571255859,3.03269713092"
59,Oudezeele,677,691,59453,"50.8399999116,2.51032290122"
59,OxelaÃ«re,517,521,59454,"50.7807301542,2.4699206565"
59,Paillencourt,1009,1017,59455,"50.2487376852,3.26355890022"
59,Pecquencourt,6088,6350,59456,"50.3763502504,3.21867627513"
59,Pérenchies,8542,8584,59457,"50.6700813687,2.96867396183"
59,Péronne-en-Mélantois,918,937,59458,"50.56433015,3.17149667698"
59,Petite-Forêt,4887,4924,59459,"50.3747760096,3.47594179576"
59,Petit-Fayt,310,312,59461,"50.1023567532,3.82607936534"
59,Phalempin,4820,4858,59462,"50.5128963726,3.02222998505"
59,Pitgam,973,985,59463,"50.9299079429,2.34010090191"
59,Poix-du-Nord,2222,2240,59464,"50.185059973,3.61684782607"
59,Pommereuil,776,779,59465,"50.1169693319,3.58693750917"
59,Pont-Ã -Marcq,2911,3003,59466,"50.5213224802,3.11535964739"
59,Pont-sur-Sambre,2469,2496,59467,"50.2317600389,3.84512612151"
59,Potelle,425,429,59468,"50.2386756413,3.66509880886"
59,Pradelles,412,416,59469,"50.7340517429,2.60269224096"
59,Prémesques,2123,2147,59470,"50.6607863693,2.9485483768"
59,Préseau,1993,2017,59471,"50.311072595,3.57351530616"
59,Preux-au-Bois,837,847,59472,"50.1647138146,3.6553638264"
59,Preux-au-Sart,309,316,59473,"50.2886107324,3.69910774088"
59,Prisches,1036,1057,59474,"50.0779109986,3.75922395806"
59,Prouvy,2220,2246,59475,"50.3241135233,3.45729001727"
59,Proville,3124,3199,59476,"50.15582108,3.20370328154"
59,Provin,4403,4443,59477,"50.5134080019,2.91117965832"
59,QuaÃ«dypre,1129,1155,59478,"50.9381093158,2.46047387712"
59,Quarouble,3077,3103,59479,"50.4035655109,3.6270603909"
59,Quérénaing,870,890,59480,"50.2848542839,3.50823290442"
59,Le Quesnoy,4870,4990,59481,"50.2506593981,3.62486177207"
59,Quesnoy-sur-Deûle,6931,6993,59482,"50.7129994523,3.00861966929"
59,Quiévelon,136,138,59483,"50.2350198423,4.06805030291"
59,Quiévrechain,6362,6395,59484,"50.3920521291,3.65887590653"
59,Quiévy,1802,1823,59485,"50.162969816,3.42160576023"
59,Râches,2701,2745,59486,"50.4201328892,3.13698851837"
59,Radinghem-en-Weppes,1401,1420,59487,"50.6281404058,2.89866058213"
59,Raillencourt-Sainte-Olle,2179,2219,59488,"50.1884274141,3.17806914502"
59,Raimbeaucourt,4008,4063,59489,"50.4363550078,3.10277352628"
59,Rainsars,177,179,59490,"50.0704332931,3.99772859383"
59,Raismes,12324,12388,59491,"50.410089317,3.48909318774"
59,Ramillies,602,609,59492,"50.2072582763,3.24940380157"
59,Ramousies,228,229,59493,"50.1164251073,4.03401363601"
59,Raucourt-au-Bois,162,163,59494,"50.2067851455,3.6560114776"
59,Recquignies,2446,2470,59495,"50.2766724838,4.04841593336"
59,Rejet-de-Beaulieu,242,243,59496,"50.0452957797,3.63508660272"
59,Renescure,2120,2150,59497,"50.7357377095,2.37835427066"
59,Reumont,352,360,59498,"50.0851954003,3.47837512553"
59,RexpoÃ«de,1977,2010,59499,"50.9353119359,2.54496726178"
59,Ribécourt-la-Tour,373,378,59500,"50.1039235945,3.13170162173"
59,Rieulay,1261,1287,59501,"50.3871460601,3.2654482403"
59,Rieux-en-Cambrésis,1432,1441,59502,"50.2043374368,3.35238504979"
59,Robersart,198,201,59503,"50.1565289177,3.64613951991"
59,RÅ“ulx,3807,3828,59504,"50.3127229733,3.32813430468"
59,Rombies-et-Marchipont,760,763,59505,"50.3683187976,3.63953903487"
59,Romeries,469,476,59506,"50.1972863068,3.54305484338"
59,Ronchin,19294,19414,59507,"50.6044738955,3.09168585537"
59,Roncq,13482,13611,59508,"50.747350697,3.11815606165"
59,Roost-Warendin,6037,6085,59509,"50.4147869735,3.10349816509"
59,Rosult,1931,1958,59511,"50.4521455969,3.36243705958"
59,Roubaix,98828,99294,59512,"50.6879774811,3.18258434623"
59,Roucourt,456,463,59513,"50.3279013406,3.14688211688"
59,Rousies,4072,4125,59514,"50.2712617008,3.99972723492"
59,Rouvignies,655,661,59515,"50.333483649,3.44055794538"
59,Rubrouck,928,947,59516,"50.8331982321,2.36252595858"
59,Les Rues-des-Vignes,771,785,59517,"50.0758341626,3.23349040866"
59,Ruesnes,459,466,59518,"50.2634217469,3.5818116421"
59,Rumegies,1758,1791,59519,"50.4924282163,3.35255840321"
59,Rumilly-en-Cambrésis,1436,1461,59520,"50.1304621675,3.22848231666"
59,Sailly-lez-Cambrai,443,451,59521,"50.1992760236,3.17933507614"
59,Sailly-lez-Lannoy,1937,1975,59522,"50.6460432884,3.22762243791"
59,Sainghin-en-Mélantois,2830,2857,59523,"50.5877332144,3.16342165677"
59,Sainghin-en-Weppes,5481,5532,59524,"50.5583359872,2.89740255201"
59,Sains-du-Nord,2799,2824,59525,"50.0854794146,4.03223070419"
59,Saint-Amand-les-Eaux,15870,16034,59526,"50.4401000981,3.44460708029"
59,Saint-André-lez-Lille,13151,13268,59527,"50.6597692969,3.04609387889"
59,Saint-Aubert,1565,1582,59528,"50.2076147877,3.41741294384"
59,Saint-Aubin,354,362,59529,"50.1709642642,3.91201093007"
59,Saint-Aybert,348,349,59530,"50.4513178883,3.64979329449"
59,Saint-Benin,340,343,59531,"50.0760031859,3.5318789033"
59,Saint-Georges-sur-l'Aa,309,317,59532,"50.967052608,2.15668818231"
59,Saint-Hilaire-lez-Cambrai,1566,1580,59533,"50.1812812123,3.4168912736"
59,Saint-Hilaire-sur-Helpe,827,858,59534,"50.1366870157,3.90004713488"
59,Saint-Jans-Cappel,1706,1755,59535,"50.7684241988,2.72184821596"
59,Sainte-Marie-Cappel,902,924,59536,"50.780208006,2.51589636551"
59,Saint-Martin-sur-Ecaillon,506,515,59537,"50.2401464788,3.51737991935"
59,Saint-Momelin,425,436,59538,"50.8126413042,2.24135657399"
59,Saint-Pierre-Brouck,985,1003,59539,"50.8950694199,2.19025685455"
59,Saint-Python,1027,1034,59541,"50.1935153197,3.47506674368"
59,Saint-Remy-Chaussée,511,523,59542,"50.1799835542,3.87887382168"
59,Saint-Remy-du-Nord,1095,1105,59543,"50.2280842932,3.90173812805"
59,Saint-Saulve,11276,11435,59544,"50.3750172475,3.56642418912"
59,Saint-Souplet,1216,1239,59545,"50.0531218076,3.51585525327"
59,Saint-Sylvestre-Cappel,1160,1189,59546,"50.7757055306,2.55012081181"
59,Saint-Vaast-en-Cambrésis,853,862,59547,"50.1944271461,3.43509312626"
59,Saint-Waast,640,648,59548,"50.3009046885,3.74775611906"
59,Salesches,327,330,59549,"50.2082539959,3.59623286765"
59,Salomé,2945,2967,59550,"50.5358395709,2.83692247297"
59,Saméon,1707,1731,59551,"50.4772545596,3.33248163784"
59,Sancourt,196,202,59552,"50.2144498638,3.19130962776"
59,Santes,5608,5658,59553,"50.5909879066,2.96114421951"
59,Sars-et-Rosières,608,623,59554,"50.446729768,3.33012536259"
59,Sars-Poteries,1437,1455,59555,"50.1616514836,4.04379435649"
59,Sassegnies,259,262,59556,"50.1790384849,3.79850687638"
59,Saultain,2492,2508,59557,"50.335080255,3.58004167583"
59,Saulzoir,1688,1707,59558,"50.2425296454,3.43939074526"
59,Sebourg,1974,2006,59559,"50.3441268565,3.64525979429"
59,Seclin,12463,12557,59560,"50.5462914067,3.03440410368"
59,Sémeries,544,551,59562,"50.104983917,3.98854238684"
59,Semousies,237,240,59563,"50.1639637271,3.96792099301"
59,La Sentinelle,3117,3133,59564,"50.3486299909,3.47455507349"
59,Sepmeries,651,662,59565,"50.2772551517,3.56080213817"
59,Sequedin,4775,4812,59566,"50.6248188486,2.98254300781"
59,Séranvillers-Forenville,414,420,59567,"50.1266132129,3.27725549348"
59,Sercus,476,484,59568,"50.7083527622,2.45193657383"
59,Sin-le-Noble,15428,15537,59569,"50.3677512577,3.12071297192"
59,Socx,923,958,59570,"50.9358655303,2.42417743396"
59,Solesmes,4290,4398,59571,"50.171784611,3.51976547867"
59,Solre-le-Château,1780,1801,59572,"50.1722246859,4.09630317789"
59,Solrinnes,139,142,59573,"50.2029200373,4.0732007826"
59,Somain,11934,12011,59574,"50.3598009687,3.27519704161"
59,Sommaing,403,407,59575,"50.2674478954,3.49584685724"
59,Spycker,1806,1833,59576,"50.9751405786,2.31360058844"
59,Staple,649,654,59577,"50.7522593819,2.44870670166"
